Time,L_9_x,L_9_y,L_9_x_diff,L_9_y_diff,L_9_x_diff2,L_9_y_diff2,theta_r1,theta_r1_diff,theta_r1_diff2
0.36000000000,-31.80470000000,-27.78390000000,-17.32970000000,19.53970000000,130.54200000000,10.14920000000,1.52227000000,-22.07320000000,166.49500000000
0.37000000000,-31.97150000000,-27.58800000000,-16.03060000000,19.63370000000,129.28700000000,8.67052000000,1.30984000000,-20.41660000000,164.82200000000
0.38000000000,-32.12530000000,-27.39130000000,-14.74380000000,19.71360000000,128.08200000000,7.32297000000,1.11388000000,-18.77650000000,163.22900000000
0.39000000000,-32.26640000000,-27.19380000000,-13.46870000000,19.78060000000,126.93400000000,6.10205000000,0.93425000000,-17.15180000000,161.72200000000
0.40000000000,-32.39480000000,-26.99570000000,-12.20490000000,19.83600000000,125.84935000000,5.00347000000,0.77080000000,-15.54170000000,160.30700000000
0.41000000000,-32.51050000000,-26.79710000000,-10.95150000000,19.88110000000,124.83600000000,4.02317000000,0.62338000000,-13.94530000000,158.99200000000
0.42000000000,-32.61380000000,-26.59811000000,-9.70789000000,19.91690000000,123.89900000000,3.15734000000,0.49185000000,-12.36150000000,157.78200000000
0.43000000000,-32.70470000000,-26.39880000000,-8.47324000000,19.94459000000,123.04700000000,2.40246000000,0.37611000000,-10.78930000000,156.68400000000
0.44000000000,-32.78331000000,-26.19920000000,-7.24666000000,19.96529000000,122.28400000000,1.75530000000,0.27603000000,-9.22745000000,155.70600000000
0.45000000000,-32.84967000000,-25.99951000000,-6.02723000000,19.98000000000,121.61900000000,1.21297000000,0.19153000000,-7.67476000000,154.85437000000
0.46000000000,-32.90390000000,-25.79970000000,-4.81393000000,19.98990000000,121.05800000000,0.77294000000,0.12251000000,-6.12991000000,154.13700000000
0.47000000000,-32.94600000000,-25.59970000000,-3.60570000000,19.99580000000,120.60800000000,0.43305000000,0.06891000000,-4.59153000000,153.56300000000
0.48000000000,-32.97600000000,-25.39975000000,-2.40138000000,19.99888000000,120.27600000000,0.19158000000,0.03066000000,-3.05815000000,153.14000000000
0.49000000000,-32.99400000000,-25.19980000000,-1.19975000000,20.00000000000,120.07100000000,0.04723000000,0.00773000000,-1.52819000000,152.87900000000
0.50000000000,-33.00000000000,-24.99980000000,-0.00049000000,-20.00010000000,120.00058000000,-0.00079000000,0.00009000000,0.00000000000,152.78900000000
0.51000000000,-32.99400000000,-25.19980000000,1.19975000000,-20.00000000000,120.07100000000,0.04723000000,0.00773000000,1.52819000000,152.87900000000
